product_id,wh_id,on_hand,reserved_quantity,almacen
7819,1,1.0,0.0,Almacén 1
7824,1,0.0,0.0,Almacén 1
7824,12,0.0,0.0,Almacén 12
7829,1,1.0,1.0,Almacén 1
7835,9,0.0,0.0,Almacén 9
7835,12,0.0,0.0,Almacén 12
7838,12,0.0,0.0,Almacén 12
7849,1,0.0,0.0,Almacén 1
7849,4,0.0,0.0,Almacén 4
7849,9,0.0,0.0,Almacén 9
7853,1,0.0,0.0,Almacén 1
7853,9,0.0,0.0,Almacén 9
7861,12,0.0,0.0,Almacén 12
7864,1,1.0,1.0,Almacén 1
7864,9,0.0,0.0,Almacén 9
7865,1,2.0,0.0,Almacén 1
7865,9,2.0,2.0,Almacén 9
7865,10,0.0,0.0,Almacén 10
7865,12,0.0,0.0,Almacén 12
7876,1,1.0,0.0,Almacén 1
7879,10,0.0,0.0,Almacén 10
7880,10,0.0,0.0,Almacén 10
7880,12,0.0,0.0,Almacén 12
7883,9,2461.96,0.0,Almacén 9
7885,4,0.12000000000000001,0.0,Almacén 4
7893,9,2.0,0.0,Almacén 9
7921,1,2.0,0.0,Almacén 1
7925,1,1.0,0.0,Almacén 1
7939,1,8.0,0.0,Almacén 1
7945,9,328.0,0.0,Almacén 9
7946,1,404.0,0.0,Almacén 1
7976,1,1.0,0.0,Almacén 1
7984,9,0.23,0.0,Almacén 9
8002,12,0.0,0.0,Almacén 12
8011,1,1.0,0.0,Almacén 1
8014,1,5569.999900000001,0.0,Almacén 1
8021,1,1.0,0.0,Almacén 1
8031,4,0.2,0.0,Almacén 4
8036,1,5286.740000000001,0.0,Almacén 1
8037,1,5615.0,0.0,Almacén 1
8061,15,668.0,0.0,Almacén 15
8062,15,68.0,0.0,Almacén 15
8063,15,35.0,0.0,Almacén 15
8069,1,4.0,0.0,Almacén 1
8069,15,20.0,0.0,Almacén 15
8070,15,36.0,0.0,Almacén 15
8071,15,687.0000000000001,0.0,Almacén 15
8072,1,1.0,0.0,Almacén 1
8072,15,29.000000000000004,0.0,Almacén 15
8073,15,13.0,0.0,Almacén 15
8074,15,8.0,0.0,Almacén 15
8075,1,24.0,0.0,Almacén 1
8075,15,12.000000000000002,0.0,Almacén 15
8076,15,51.00000000000001,0.0,Almacén 15
8077,15,10.0,0.0,Almacén 15
8078,15,15.0,0.0,Almacén 15
8079,15,21.0,0.0,Almacén 15
8080,15,13.0,0.0,Almacén 15
8081,15,11.0,0.0,Almacén 15
8082,15,6.0,0.0,Almacén 15
8083,15,7.0,0.0,Almacén 15
8084,15,9.0,0.0,Almacén 15
8085,15,12.000000000000002,0.0,Almacén 15
8086,15,12.000000000000002,0.0,Almacén 15
8087,1,202.0,0.0,Almacén 1
8087,4,2.0,0.0,Almacén 4
8088,15,33.0,0.0,Almacén 15
8089,15,8.0,0.0,Almacén 15
8090,1,167.0,0.0,Almacén 1
8090,4,1.0,0.0,Almacén 4
8091,15,26.000000000000004,0.0,Almacén 15
8092,1,4.0,0.0,Almacén 1
8092,15,11.000000000000002,0.0,Almacén 15
8093,15,23.000000000000004,0.0,Almacén 15
8094,15,6.0,0.0,Almacén 15
8096,15,11.000000000000002,0.0,Almacén 15
8097,15,34.0,0.0,Almacén 15
8098,15,33.0,0.0,Almacén 15
8099,1,17.0,0.0,Almacén 1
8099,15,16.0,0.0,Almacén 15
8100,15,15.0,0.0,Almacén 15
8101,1,1.0,0.0,Almacén 1
8101,4,2.0,0.0,Almacén 4
8101,15,32.0,0.0,Almacén 15
8102,15,32.0,0.0,Almacén 15
8103,15,9.0,0.0,Almacén 15
8104,15,11.000000000000002,0.0,Almacén 15
8105,15,4.0,0.0,Almacén 15
8107,15,1.0,0.0,Almacén 15
8108,15,8.0,0.0,Almacén 15
8113,15,10.0,0.0,Almacén 15
8133,1,48.00000000000001,0.0,Almacén 1
8138,15,6.000000000000001,0.0,Almacén 15
8139,15,8.0,0.0,Almacén 15
8140,15,10.0,0.0,Almacén 15
8145,15,10.0,0.0,Almacén 15
8146,15,10.0,0.0,Almacén 15
8201,1,600.0,0.0,Almacén 1
8216,4,0.0,0.0,Almacén 4
8220,9,0.0,0.0,Almacén 9
8230,4,3.0000000000000004,0.0,Almacén 4
8258,1,5000.0,0.0,Almacén 1
8261,9,328.0,0.0,Almacén 9
8263,1,3.0,0.0,Almacén 1
8263,9,0.345,0.0,Almacén 9
8263,12,0.0,0.0,Almacén 12
8271,1,459.0,0.0,Almacén 1
8289,1,1.0,0.0,Almacén 1
8307,9,1.0,0.0,Almacén 9
8317,1,10.0,0.0,Almacén 1
8319,1,7.000000000000001,0.0,Almacén 1
8320,1,8.0,0.0,Almacén 1
8329,1,8.0,0.0,Almacén 1
8329,12,0.0,0.0,Almacén 12
8336,1,8.0,0.0,Almacén 1
8353,1,26.0,0.0,Almacén 1
8361,1,40.0,0.0,Almacén 1
8363,1,11.000000000000002,0.0,Almacén 1
8370,1,13.0,0.0,Almacén 1
8371,1,30.000000000000004,0.0,Almacén 1
8373,1,4.0,0.0,Almacén 1
8375,1,9.0,0.0,Almacén 1
8389,1,2.0,0.0,Almacén 1
8398,1,9.0,0.0,Almacén 1
8399,1,3.0,0.0,Almacén 1
8400,1,2.0,0.0,Almacén 1
8401,1,8.0,0.0,Almacén 1
8449,1,0.0,0.0,Almacén 1
8456,9,1.0,0.0,Almacén 9
8489,1,3.0,0.0,Almacén 1
8491,1,8.0,0.0,Almacén 1
8493,1,13.000000000000002,1.7763568394002505e-15,Almacén 1
8495,1,15.000000000000002,1.7763568394002505e-15,Almacén 1
8497,1,15.000000000000002,1.7763568394002505e-15,Almacén 1
8499,1,16.0,0.0,Almacén 1
8503,1,16.0,0.0,Almacén 1
8504,1,13.000000000000002,1.7763568394002505e-15,Almacén 1
8506,1,10.0,0.0,Almacén 1
8507,1,0.0,0.0,Almacén 1
8510,1,18.0,0.0,Almacén 1
8512,1,15.000000000000002,1.7763568394002505e-15,Almacén 1
8521,1,8.0,0.0,Almacén 1
8522,1,8.0,0.0,Almacén 1
8524,1,1.0,0.0,Almacén 1
8524,12,0.0,0.0,Almacén 12
8525,1,5.0,0.0,Almacén 1
8528,1,16.0,0.0,Almacén 1
8535,4,0.0,0.0,Almacén 4
8536,15,1.0,0.0,Almacén 15
8557,1,1.0,0.0,Almacén 1
8568,1,4.0,0.0,Almacén 1
8570,1,106.00000000000001,1.4210854715202004e-14,Almacén 1
8575,1,2.0,0.0,Almacén 1
8576,1,7.0,0.0,Almacén 1
8578,1,72.00000000000001,0.0,Almacén 1
8579,4,1.0,0.0,Almacén 4
8582,1,44.0,0.0,Almacén 1
8583,1,20.0,0.0,Almacén 1
8584,1,24.000000000000004,0.0,Almacén 1
8588,1,124.00000000000001,0.0,Almacén 1
8589,1,40.0,0.0,Almacén 1
8590,1,116.00000000000001,0.0,Almacén 1
8591,1,4.0,0.0,Almacén 1
8593,1,3.0,0.0,Almacén 1
8594,1,3.0,0.0,Almacén 1
8597,1,28.0,0.0,Almacén 1
8598,1,9.0,0.0,Almacén 1
8599,1,16.0,0.0,Almacén 1
8600,1,6.999999999999998,0.0,Almacén 1
8601,1,3.0000000000000018,1.7763568394002505e-15,Almacén 1
8602,1,0.0,0.0,Almacén 1
8602,4,1.0,0.0,Almacén 4
8605,1,9.0,0.0,Almacén 1
8607,1,7.0,0.0,Almacén 1
8610,1,88.0,0.0,Almacén 1
8611,1,89.0,0.0,Almacén 1
8612,1,84.0,0.0,Almacén 1
8613,1,298.0,0.0,Almacén 1
8618,1,2.0,0.0,Almacén 1
8619,1,7.000000000000001,0.0,Almacén 1
8620,1,8.0,0.0,Almacén 1
8621,1,2900.0000000000005,0.0,Almacén 1
8623,1,1850.0000000000002,0.0,Almacén 1
8627,1,4.0,0.0,Almacén 1
8627,12,0.0,0.0,Almacén 12
8628,1,3015.000000000001,6.821210263296962e-13,Almacén 1
8629,1,95.00000000000001,1.4210854715202004e-14,Almacén 1
8632,1,500.0,0.0,Almacén 1
8632,4,300.0,0.0,Almacén 4
8633,1,1000.0000000000001,0.0,Almacén 1
8633,4,300.0,0.0,Almacén 4
8634,1,750.0,0.0,Almacén 1
8637,1,4000.0000000000005,0.0,Almacén 1
8637,4,500.0,0.0,Almacén 4
8639,1,10.0,0.0,Almacén 1
8645,1,66.0,0.0,Almacén 1
8645,12,0.0,0.0,Almacén 12
8646,1,46.0,0.0,Almacén 1
8647,1,1.0,0.0,Almacén 1
8652,1,431.0,0.0,Almacén 1
8653,1,196.0,0.0,Almacén 1
8653,12,0.0,0.0,Almacén 12
8654,1,315.0,0.0,Almacén 1
8654,12,0.0,0.0,Almacén 12
8656,1,24249.0,0.0,Almacén 1
8657,1,5.0,0.0,Almacén 1
8665,1,3.0000000000000004,0.0,Almacén 1
8668,1,39.0,0.0,Almacén 1
8674,1,10.0,0.0,Almacén 1
8675,1,20.0,0.0,Almacén 1
8676,1,66.00000000000001,7.105427357601002e-15,Almacén 1
8677,1,28.0,0.0,Almacén 1
8678,1,10.0,0.0,Almacén 1
8679,1,22.000000000000004,0.0,Almacén 1
8683,1,4.0,0.0,Almacén 1
8685,1,3.0000000000000004,0.0,Almacén 1
8685,12,0.0,0.0,Almacén 12
8701,1,14.0,0.0,Almacén 1
8702,1,12.0,0.0,Almacén 1
8733,10,0.0,0.0,Almacén 10
8733,12,0.0,0.0,Almacén 12
8746,4,1.0,0.0,Almacén 4
8761,1,1.0,0.0,Almacén 1
8796,1,4.0,0.0,Almacén 1
8809,12,0.0,0.0,Almacén 12
8818,12,0.0,0.0,Almacén 12
8820,9,58.0,0.0,Almacén 9
8822,1,500.0,0.0,Almacén 1
8822,10,300.0,0.0,Almacén 10
8824,4,0.0,0.0,Almacén 4
8826,12,0.0,0.0,Almacén 12
8829,1,300.0,0.0,Almacén 1
8831,1,100.0,0.0,Almacén 1
8833,10,600.0,0.0,Almacén 10
8834,1,200.0,0.0,Almacén 1
8837,1,0.0,0.0,Almacén 1
8839,12,0.0,0.0,Almacén 12
8840,1,600.0,0.0,Almacén 1
8841,1,600.0,0.0,Almacén 1
8849,1,0.0,0.0,Almacén 1
8851,4,0.0,0.0,Almacén 4
8852,1,2400.0,0.0,Almacén 1
8852,9,200.0,0.0,Almacén 9
8853,1,0.0,0.0,Almacén 1
8854,1,200.0,0.0,Almacén 1
8857,1,50.0,0.0,Almacén 1
8858,1,50.0,0.0,Almacén 1
8860,1,500.0,0.0,Almacén 1
8862,1,50.0,0.0,Almacén 1
8864,1,200.0,0.0,Almacén 1
8865,1,652.0,0.0,Almacén 1
8866,1,400.0,0.0,Almacén 1
8867,1,2450.0,0.0,Almacén 1
8867,9,0.0,0.0,Almacén 9
8872,1,0.0,0.0,Almacén 1
8873,1,310.0,0.0,Almacén 1
8874,1,0.0,0.0,Almacén 1
8875,1,2214.0,0.0,Almacén 1
8884,56,0.0,0.0,Almacén 56
8886,15,1.0,0.0,Almacén 15
8905,4,40.0,0.0,Almacén 4
8916,12,0.0,0.0,Almacén 12
8921,12,0.0,0.0,Almacén 12
8922,1,0.0,0.0,Almacén 1
8939,12,0.0,0.0,Almacén 12
8962,12,0.0,0.0,Almacén 12
8965,4,0.0,0.0,Almacén 4
8966,12,0.0,0.0,Almacén 12
8970,4,0.0,0.0,Almacén 4
8971,1,7.000000000000001,0.0,Almacén 1
8971,9,1.0,0.0,Almacén 9
8973,12,0.0,0.0,Almacén 12
8975,1,-8.881784197001252e-16,0.0,Almacén 1
8979,10,2.0,2.0,Almacén 10
8987,4,0.0,0.0,Almacén 4
8989,4,0.0,0.0,Almacén 4
8989,12,0.0,0.0,Almacén 12
8990,12,0.0,0.0,Almacén 12
8995,12,0.0,0.0,Almacén 12
9001,12,0.0,0.0,Almacén 12
9018,1,0.0,0.0,Almacén 1
9019,1,0.0,0.0,Almacén 1
9029,1,0.0,0.0,Almacén 1
9033,12,0.0,0.0,Almacén 12
9042,1,0.0,0.0,Almacén 1
9042,9,0.0,0.0,Almacén 9
9046,12,0.0,0.0,Almacén 12
9047,1,4.440892098500626e-16,8.881784197001252e-16,Almacén 1
9054,10,0.0,0.0,Almacén 10
9074,12,0.0,0.0,Almacén 12
9104,12,0.0,0.0,Almacén 12
9105,1,2.0,0.0,Almacén 1
9109,1,8.0,0.0,Almacén 1
9109,4,3.0000000000000004,0.0,Almacén 4
9109,9,6.000000000000001,0.0,Almacén 9
9109,10,5.0,0.0,Almacén 10
9114,12,0.0,0.0,Almacén 12
9118,1,7.000000000000001,0.0,Almacén 1
9118,4,3.0000000000000004,0.0,Almacén 4
9118,9,6.000000000000001,0.0,Almacén 9
9118,10,5.0,0.0,Almacén 10
9120,1,3.0,0.0,Almacén 1
9123,9,6.000000000000001,6.000000000000001,Almacén 9
9133,4,2.0,0.0,Almacén 4
9133,9,1.0,0.0,Almacén 9
9133,10,1.0,0.0,Almacén 10
9138,1,0.0,0.0,Almacén 1
9138,12,0.0,0.0,Almacén 12
9142,1,0.0,0.0,Almacén 1
9187,1,1.0,0.0,Almacén 1
9192,9,34.0,0.0,Almacén 9
9193,9,7.0,0.0,Almacén 9
9209,1,2.0,0.0,Almacén 1
9214,12,0.0,0.0,Almacén 12
9220,1,32.0,0.0,Almacén 1
9230,12,0.0,0.0,Almacén 12
9239,4,0.0,0.0,Almacén 4
9240,1,0.0,0.0,Almacén 1
9241,10,0.0,0.0,Almacén 10
9244,1,0.0,0.0,Almacén 1
9244,9,0.0,0.0,Almacén 9
9245,1,0.0,0.0,Almacén 1
9245,12,0.0,0.0,Almacén 12
9247,12,0.0,0.0,Almacén 12
9250,12,0.0,0.0,Almacén 12
9257,1,3.0,0.0,Almacén 1
9264,1,0.0,0.0,Almacén 1
9264,9,3.0000000000000004,3.0000000000000004,Almacén 9
9264,12,0.0,0.0,Almacén 12
9267,1,0.0,0.0,Almacén 1
9267,12,0.0,0.0,Almacén 12
9268,1,0.0,0.0,Almacén 1
9276,1,0.0,0.0,Almacén 1
9276,12,0.0,0.0,Almacén 12
9277,1,2.0,0.0,Almacén 1
9283,1,0.0,0.0,Almacén 1
9283,12,0.0,0.0,Almacén 12
9284,1,3.0000000000000004,0.0,Almacén 1
9284,12,0.0,0.0,Almacén 12
9285,1,0.0,0.0,Almacén 1
9285,12,0.0,0.0,Almacén 12
9286,1,0.0,0.0,Almacén 1
9288,9,3.552713678800501e-15,0.0,Almacén 9
9289,1,0.0,0.0,Almacén 1
9289,12,0.0,0.0,Almacén 12
9293,1,0.0,0.0,Almacén 1
9293,12,0.0,0.0,Almacén 12
9308,56,0.0,0.0,Almacén 56
9309,12,0.0,0.0,Almacén 12
9314,12,0.0,0.0,Almacén 12
9342,12,0.0,0.0,Almacén 12
9352,12,0.0,0.0,Almacén 12
9357,12,0.0,0.0,Almacén 12
9358,1,6.000000000000002,0.0,Almacén 1
9359,1,2.0000000000000018,0.0,Almacén 1
9359,10,3.0000000000000004,0.0,Almacén 10
9373,10,0.0,0.0,Almacén 10
9374,10,0.0,0.0,Almacén 10
9376,12,0.0,0.0,Almacén 12
9377,12,0.0,0.0,Almacén 12
9387,1,0.0,0.0,Almacén 1
9388,12,0.0,0.0,Almacén 12
9391,10,0.0,0.0,Almacén 10
9400,1,0.0,0.0,Almacén 1
9402,12,0.0,0.0,Almacén 12
9406,12,0.0,0.0,Almacén 12
9407,1,0.0,0.0,Almacén 1
9407,12,0.0,0.0,Almacén 12
9410,1,4.440892098500626e-16,0.0,Almacén 1
9410,12,0.0,0.0,Almacén 12
9411,1,0.0,0.0,Almacén 1
9411,10,0.0,0.0,Almacén 10
9411,12,0.0,0.0,Almacén 12
9423,1,0.0,0.0,Almacén 1
9424,12,0.0,0.0,Almacén 12
9425,1,0.0,0.0,Almacén 1
9425,10,0.0,0.0,Almacén 10
9425,12,0.0,0.0,Almacén 12
9427,12,0.0,0.0,Almacén 12
9431,1,0.0,0.0,Almacén 1
9431,10,0.0,0.0,Almacén 10
9431,12,1.0,1.0,Almacén 12
9432,1,4.440892098500626e-16,0.0,Almacén 1
9432,12,4.440892098500626e-16,0.0,Almacén 12
9435,1,1.0,0.0,Almacén 1
9441,9,0.0,0.0,Almacén 9
9445,9,3.0,0.0,Almacén 9
9446,9,0.0,0.0,Almacén 9
9450,12,0.0,0.0,Almacén 12
9453,12,0.0,0.0,Almacén 12
9454,9,0.0,0.0,Almacén 9
9460,1,0.0,0.0,Almacén 1
9460,12,0.0,0.0,Almacén 12
9461,1,6.0,0.0,Almacén 1
9462,10,0.0,0.0,Almacén 10
9464,9,0.0,0.0,Almacén 9
9466,12,0.0,0.0,Almacén 12
9468,10,8.881784197001252e-16,4.440892098500626e-16,Almacén 10
9472,12,0.0,0.0,Almacén 12
9473,12,0.0,0.0,Almacén 12
9478,12,0.0,0.0,Almacén 12
9482,12,0.0,0.0,Almacén 12
9484,1,0.0,0.0,Almacén 1
9488,12,0.0,0.0,Almacén 12
9492,1,-4.440892098500626e-16,0.0,Almacén 1
9493,1,1.0,0.0,Almacén 1
9494,1,0.0,0.0,Almacén 1
9494,12,0.0,0.0,Almacén 12
9498,1,0.0,0.0,Almacén 1
9498,12,0.0,0.0,Almacén 12
9501,12,0.0,0.0,Almacén 12
9508,12,0.0,0.0,Almacén 12
9511,9,0.0,0.0,Almacén 9
9523,9,0.0,0.0,Almacén 9
9526,1,0.0,0.0,Almacén 1
9527,1,0.0,0.0,Almacén 1
9550,1,4.0,0.0,Almacén 1
9557,1,0.0,0.0,Almacén 1
9557,12,0.0,0.0,Almacén 12
9573,12,0.0,0.0,Almacén 12
9577,1,0.0,0.0,Almacén 1
9580,1,7.999999999999999,4.440892098500626e-16,Almacén 1
9580,12,0.0,0.0,Almacén 12
9581,12,0.0,0.0,Almacén 12
9583,1,8.881784197001252e-16,0.0,Almacén 1
9587,9,4.440892098500626e-16,0.0,Almacén 9
9594,9,1.0,1.0,Almacén 9
9596,12,0.0,0.0,Almacén 12
9601,1,2.0,0.0,Almacén 1
9601,12,0.0,0.0,Almacén 12
9603,1,4.440892098500626e-16,0.0,Almacén 1
9603,12,0.0,0.0,Almacén 12
9606,1,3.552713678800501e-15,0.0,Almacén 1
9606,12,8.881784197001252e-16,0.0,Almacén 12
9609,12,0.0,0.0,Almacén 12
9611,1,2.0,0.0,Almacén 1
9611,10,0.0,0.0,Almacén 10
9616,1,0.0,0.0,Almacén 1
9616,12,0.0,0.0,Almacén 12
9617,1,13.0,2.220446049250313e-15,Almacén 1
9617,10,0.0,0.0,Almacén 10
9617,12,0.0,0.0,Almacén 12
9618,1,-8.881784197001252e-16,0.0,Almacén 1
9618,12,0.0,0.0,Almacén 12
9619,12,0.0,0.0,Almacén 12
9623,1,-4.440892098500626e-16,0.0,Almacén 1
9625,12,0.0,0.0,Almacén 12
9629,12,0.0,0.0,Almacén 12
9635,10,0.0,0.0,Almacén 10
9636,1,0.0,0.0,Almacén 1
9637,1,4.440892098500626e-16,0.0,Almacén 1
9637,12,0.0,0.0,Almacén 12
9639,12,0.0,0.0,Almacén 12
9640,1,8.881784197001252e-16,8.881784197001252e-16,Almacén 1
9641,12,0.0,0.0,Almacén 12
9644,1,0.0,0.0,Almacén 1
9645,1,2.0,0.0,Almacén 1
9645,12,0.0,0.0,Almacén 12
9650,1,0.0,0.0,Almacén 1
9657,12,0.0,0.0,Almacén 12
9665,4,0.0,0.0,Almacén 4
9667,12,0.0,0.0,Almacén 12
9668,1,2.0,0.0,Almacén 1
9678,12,0.0,0.0,Almacén 12
9688,4,1.7763568394002505e-15,1.7763568394002505e-15,Almacén 4
9690,12,0.0,0.0,Almacén 12
9692,4,7.0,0.0,Almacén 4
9693,9,0.0,0.0,Almacén 9
9695,1,0.0,0.0,Almacén 1
9695,12,0.0,0.0,Almacén 12
9696,12,0.0,0.0,Almacén 12
9705,12,0.0,0.0,Almacén 12
9712,9,0.0,0.0,Almacén 9
9712,10,3.0,0.0,Almacén 10
9720,12,0.0,0.0,Almacén 12
9721,10,0.0,0.0,Almacén 10
9725,1,5.0,0.0,Almacén 1
9725,12,0.0,0.0,Almacén 12
9726,12,0.0,0.0,Almacén 12
9735,12,0.0,0.0,Almacén 12
9737,1,6.0,0.0,Almacén 1
9737,12,-4.440892098500626e-16,0.0,Almacén 12
9742,12,0.0,0.0,Almacén 12
9743,12,0.0,0.0,Almacén 12
9748,12,0.0,0.0,Almacén 12
9749,12,0.0,0.0,Almacén 12
9761,1,0.0,0.0,Almacén 1
9765,4,1.0,1.0,Almacén 4
9765,10,0.0,0.0,Almacén 10
9767,1,0.0,0.0,Almacén 1
9767,10,0.0,0.0,Almacén 10
9777,1,0.0,0.0,Almacén 1
9777,9,2.0,0.0,Almacén 9
9777,10,0.0,0.0,Almacén 10
9777,12,0.0,0.0,Almacén 12
9778,1,0.0,0.0,Almacén 1
9778,4,0.0,0.0,Almacén 4
9778,12,0.0,0.0,Almacén 12
9783,1,1.0,0.0,Almacén 1
9789,12,0.0,0.0,Almacén 12
9790,12,0.0,0.0,Almacén 12
9798,1,0.0,0.0,Almacén 1
9809,1,0.0,0.0,Almacén 1
9817,1,0.0,0.0,Almacén 1
9817,12,0.0,0.0,Almacén 12
9825,12,0.0,0.0,Almacén 12
9867,9,1.0,0.0,Almacén 9
9870,9,1.0,0.0,Almacén 9
9875,12,0.0,0.0,Almacén 12
9962,1,1.0,0.0,Almacén 1
10095,1,4.0,0.0,Almacén 1
10148,9,0.0,0.0,Almacén 9
10157,1,1.0,0.0,Almacén 1
10157,10,0.0,0.0,Almacén 10
10161,10,0.0,0.0,Almacén 10
10163,1,0.0,0.0,Almacén 1
10163,9,0.0,0.0,Almacén 9
10163,10,0.0,0.0,Almacén 10
10163,12,0.0,0.0,Almacén 12
10167,10,0.0,0.0,Almacén 10
10169,12,0.0,0.0,Almacén 12
10175,1,1.0,1.0,Almacén 1
10192,1,5.0,0.0,Almacén 1
10193,9,1.0,0.0,Almacén 9
10195,4,8.0,0.0,Almacén 4
10196,4,8.0,0.0,Almacén 4
10201,10,1.0,0.0,Almacén 10
10202,10,23.000000000000004,0.0,Almacén 10
10206,9,2.0,0.0,Almacén 9
10208,1,3.0,0.0,Almacén 1
10227,1,1.0,0.0,Almacén 1
10228,1,1.0,0.0,Almacén 1
10228,10,1.0,0.0,Almacén 10
10229,1,2.0,0.0,Almacén 1
10247,1,0.0,0.0,Almacén 1
10248,1,10.0,0.0,Almacén 1
10248,12,0.0,0.0,Almacén 12
10251,1,0.0,0.0,Almacén 1
10252,1,8.881784197001252e-16,8.881784197001252e-16,Almacén 1
10252,12,0.0,0.0,Almacén 12
10254,1,4.0,0.0,Almacén 1
10254,12,0.0,0.0,Almacén 12
10258,1,2.0,0.0,Almacén 1
10263,1,2.0,0.0,Almacén 1
10265,1,2.0,0.0,Almacén 1
10267,1,4.0,0.0,Almacén 1
10270,1,20.0,0.0,Almacén 1
10270,12,0.0,0.0,Almacén 12
10273,1,0.0,0.0,Almacén 1
10276,4,250.0,0.0,Almacén 4
10279,10,0.0,0.0,Almacén 10
10285,9,45.0,0.0,Almacén 9
10285,10,69.0,0.0,Almacén 10
10290,10,50.0,0.0,Almacén 10
10296,10,300.0,0.0,Almacén 10
10300,1,400.0,0.0,Almacén 1
10300,4,100.0,0.0,Almacén 4
10302,1,400.0,0.0,Almacén 1
10304,10,200.0,0.0,Almacén 10
10308,1,800.0,0.0,Almacén 1
10315,1,100.0,0.0,Almacén 1
10317,1,10.0,0.0,Almacén 1
10323,1,50.0,0.0,Almacén 1
10328,1,1149.0,0.0,Almacén 1
10330,1,100.0,0.0,Almacén 1
10330,10,1100.0,0.0,Almacén 10
10338,1,56.0,0.0,Almacén 1
10339,1,0.0,0.0,Almacén 1
10339,12,0.0,0.0,Almacén 12
10342,1,100.0,0.0,Almacén 1
10344,1,200.0,0.0,Almacén 1
10344,10,500.0,0.0,Almacén 10
10353,10,200.0,0.0,Almacén 10
10354,10,200.0,0.0,Almacén 10
10355,1,50.0,0.0,Almacén 1
10361,10,500.0,0.0,Almacén 10
10365,10,900.0,0.0,Almacén 10
10368,4,300.0,0.0,Almacén 4
10368,9,300.0,0.0,Almacén 9
10386,1,100.0,0.0,Almacén 1
10387,10,50.0,0.0,Almacén 10
10398,1,1.0,0.0,Almacén 1
10402,4,17.0,0.0,Almacén 4
10406,12,0.0,0.0,Almacén 12
10415,1,3.0000000000000004,0.0,Almacén 1
10439,1,3.0,0.0,Almacén 1
10447,1,15.0,0.0,Almacén 1
10499,1,2.0,0.0,Almacén 1
10515,1,9.0,0.0,Almacén 1
10517,1,18.0,0.0,Almacén 1
10543,4,5.0,0.0,Almacén 4
10555,12,0.0,0.0,Almacén 12
10564,1,3.0000000000000004,0.0,Almacén 1
10564,9,0.0,0.0,Almacén 9
10571,1,3.0000000000000004,0.0,Almacén 1
10643,1,1.0,0.0,Almacén 1
10644,9,0.0,0.0,Almacén 9
10645,1,1.0,0.0,Almacén 1
10650,12,0.0,0.0,Almacén 12
10653,1,1.0,0.0,Almacén 1
10654,12,0.0,0.0,Almacén 12
10662,12,0.0,0.0,Almacén 12
10665,9,0.0,0.0,Almacén 9
10672,1,3.0,0.0,Almacén 1
10697,1,3.0,0.0,Almacén 1
10697,10,1.0,0.0,Almacén 10
10698,1,6.000000000000001,0.0,Almacén 1
10698,12,0.0,0.0,Almacén 12
10699,1,6.0,0.0,Almacén 1
10699,4,5.0,0.0,Almacén 4
10699,9,3.0,1.0,Almacén 9
10699,10,3.0,0.0,Almacén 10
10700,1,2.0,0.0,Almacén 1
10700,12,0.0,0.0,Almacén 12
10701,1,4.0,0.0,Almacén 1
10701,9,0.0,0.0,Almacén 9
10701,10,1.0,0.0,Almacén 10
10702,1,0.0,0.0,Almacén 1
10702,9,4.0,4.0,Almacén 9
10702,10,0.0,0.0,Almacén 10
10702,12,0.0,0.0,Almacén 12
10704,1,0.0,0.0,Almacén 1
10704,4,0.0,0.0,Almacén 4
10704,9,0.0,0.0,Almacén 9
10704,10,0.0,0.0,Almacén 10
10704,12,0.0,0.0,Almacén 12
10705,1,4.0,0.0,Almacén 1
10705,4,0.0,0.0,Almacén 4
10705,12,2.0,0.0,Almacén 12
10706,1,0.0,0.0,Almacén 1
10706,9,0.0,0.0,Almacén 9
10706,10,0.0,0.0,Almacén 10
10706,12,0.0,0.0,Almacén 12
10708,1,1.0,1.0,Almacén 1
10709,1,11.0,0.0,Almacén 1
10709,9,0.0,0.0,Almacén 9
10709,12,0.0,0.0,Almacén 12
10710,1,0.0,0.0,Almacén 1
10710,4,0.0,0.0,Almacén 4
10710,9,0.0,0.0,Almacén 9
10710,12,0.0,0.0,Almacén 12
10712,12,0.0,0.0,Almacén 12
10713,9,0.0,0.0,Almacén 9
10716,1,5.0,0.0,Almacén 1
10716,4,9.0,0.0,Almacén 4
10716,9,8.0,2.0,Almacén 9
10717,9,2.0,2.0,Almacén 9
10718,1,0.0,0.0,Almacén 1
10718,12,0.0,0.0,Almacén 12
10719,1,3.0,0.0,Almacén 1
10719,4,0.0,0.0,Almacén 4
10720,1,3.0,0.0,Almacén 1
10720,4,0.0,0.0,Almacén 4
10721,12,0.0,0.0,Almacén 12
10724,9,11.0,11.0,Almacén 9
10724,10,0.0,0.0,Almacén 10
10725,1,20.0,0.0,Almacén 1
10725,10,30.0,0.0,Almacén 10
10726,1,2.0,0.0,Almacén 1
10726,10,1.0,0.0,Almacén 10
10727,1,3.0000000000000036,2.9999999999999996,Almacén 1
10727,4,0.0,0.0,Almacén 4
10727,9,4.0,4.0,Almacén 9
10727,10,6.0,0.0,Almacén 10
10727,12,20.0,0.0,Almacén 12
10728,1,9.0,0.0,Almacén 1
10728,12,0.0,0.0,Almacén 12
10729,1,0.0,0.0,Almacén 1
10729,9,0.0,0.0,Almacén 9
10747,1,0.0,0.0,Almacén 1
